user_idx,size,created_date
514c9308ea8fe9fe0fd8a42e9527511d245a947c967e80edd21e3fde565795ef,70A,2019-10-01T17:02:25.000+09:00
51b5fe82feb138d583f1ad660b36ac2fa1e1ff428dd147eaf72686d797b9d417,75B,2020-02-22T20:58:46.000+09:00
51eeef36ff30f56259a097dc465cf9edc60cc668b2f4b73b627466ea45b75045,75A,2020-05-07T00:06:12.000+09:00
5267e42bcf2081248dcd444192a2a35002006f7dd45c1c1aacf9afb4881da9b9,75B,2020-10-20T05:05:06.000+09:00
52a9599812b1570aedd121733fa8b8aa36b4927971787caacb83dcbd740dbe39,75A,2020-11-17T20:27:35.000+09:00
52edec331864de26331d3f67d8795bde7ebf2dddc0e1ed2175576571157374e9,75A,2019-12-26T17:51:45.000+09:00
535b898ef3a3662a4001c19b42d69af70070e18658bcabf8e3fd078cc4ac3ac2,70C,2020-06-04T18:07:22.000+09:00
53e2c7f779e359b081291bab7ac42d5a2841db26f3e1ec554eb14d6b1375e430,75A,2019-12-21T14:26:39.000+09:00
542f453ae98790f401d66474f03fc41815d03aae6e04bb6df078c952145ae93d,75C,2020-10-20T05:05:06.000+09:00
54611e6ff9b6e167b93897f12c8d6b0d80956e76c1b69c2e20daefdba42c49b7,80B,2020-04-22T20:44:40.000+09:00
5570569cd121c11f731729aee8ad569f7e3e425e5fa33608e57488d823dab687,80C,2020-10-30T00:30:00.000+09:00
55fe51749b8453c9109c8255621f316defa893a17c90c24d246758f8b0d4d3d8,75B,2019-08-20T13:32:49.000+09:00
5657bea34407648f9b1e688c8fc3af2a56c4a401a8fda2ea922bae28e582dd15,75A,2020-10-21T05:11:29.000+09:00
565dbecdb74a80e443da51217d4bcb3a74a3dbe6c7ddbdefc0d6d71a0b0e2a93,75B,2019-07-28T20:44:36.000+09:00
567870938e60694dab63545cfaf99114abda016c9f9a01077055ede0d1796ae2,75A,2019-11-03T17:18:06.000+09:00
5682ba1c9fd5d13500f1a01242c3f53a29b4ace3c23a9bce698ebf27c8c0f881,70A,2020-03-20T20:29:50.000+09:00
56e15e67c21448650c62040da0ff5cf52ac078b2d1b99d54756f469119abbf82,80B,2020-09-26T20:34:40.000+09:00
56faa5c818115923933665dcb25d41aa5091cf80bbf34edd75539117259d9b9c,75C,2020-11-17T23:05:00.000+09:00
5736830a64048185ef0d13d1275ed5a83b97a2e46dcf1ca5bd9964014cd54190,70B,2019-09-25T20:13:38.000+09:00
58404ea21f33b4d209d9a1c949622a1dc32835300e19516c74483334efaa6b5e,75C,2020-10-20T05:05:06.000+09:00
58ae06f72632d06668d16f364893eb32da6f11d574623ea148a807c05645fc49,80A,2019-08-07T07:49:15.000+09:00
58b53373ea638d41c230a01c2aaa699281245354ddbe625b95a50e67e7882464,75B,2019-10-30T23:03:26.000+09:00
59408848170aa631c02ae84b170add7ad9edd537aeb24f0836f396ae35b968ff,85B,2020-10-20T05:05:06.000+09:00
59f6aa3edde65fb023aee716b9a7f8e108dd694afdec0459267586e7c2198f43,85A,2020-11-07T15:23:22.000+09:00
5a8b6f9057af2e6451d2f1b2d083f3e6d05841365dd27d48a33f4c016600b3a6,70C,2020-04-10T08:32:50.000+09:00
5a8ce089368bfb8eacd79cd1efee526bb9a68326bd0470d0bd9c5414bdb85720,75A,2020-04-03T18:40:43.000+09:00
5aad0e02b6361a4eb3718e523a8bd8000a4fbebcb706a60c7ae11e37b38a032a,80B,2019-07-23T12:06:23.000+09:00
5b6974d011e1f281b86c91dfcff900dccace9bc8f281cdddef13233fae74c000,75A,2020-10-20T05:05:04.000+09:00
5be7a4bd9a03a7f03722b55e5ef01fd9122eff866f9fa957747fcbcb98991a3b,65A,2020-03-27T18:12:05.000+09:00
5d7fd47b342c69263ed94983ad2e41138fb6c20dc90c880bcddf4f54ee784f67,75A,2020-10-20T05:05:04.000+09:00
5da02ecd9aaaea21618e9e3b1f3d935f74c1c7d89ae699c46d6abfbaec678e14,70B,2020-05-08T00:05:14.000+09:00
5e20c0242e60371a18461ec847d0e2525c3e64dd5b89ba3224e642f33cb34772,75B,2020-10-20T05:05:05.000+09:00
5e34dfc87601e6b15b041dad96d4f29a5a211403f1820223c54923565361d557,75A,2019-12-03T22:47:23.000+09:00
5e3adf190d8ecc0cbc64ff3e7ea9091cbafdf46ecf53d710d1dba86238b7e641,75B,2020-10-20T05:05:06.000+09:00
5eae99cc4b2a2c3d7dcf01a3a350ecc4c2609fbf46898713060fd1d1338c509c,75A,2020-10-25T09:55:52.000+09:00
5ed57fffc0e1ea190cab1e31700ed8eb7ccf532693f8b0794509cbaf1d4f2530,70A,2019-10-16T17:38:34.000+09:00
5ef706c6627bd70db669cdc63bf59ca7f08a2b056f3a7df937ac7831e227c8c6,75B,2020-10-20T05:05:06.000+09:00
5f92df2f6154eba006fad153c9e3cea34dcfb58bd8db31fd8772877bab7fd248,75A,2020-10-20T05:05:05.000+09:00
6081950b777833519985a1329044297575d5d33ad2d934e57362c35963bee739,75B,2020-10-20T05:05:05.000+09:00
616061cf0ecb265a453bfd461f77107f76c0c52e06af4c05019987a4f141b81e,70B,2020-10-20T05:05:06.000+09:00
61ab5866a269cba3fbd7616e4e1500e5e40a38c4ce0d56366ffad26bf6a8f520,80A,2020-10-21T05:11:29.000+09:00
626ebaabf481d8543b6f88ec1c4e0902b6c3fbdd8393e5b36fc0de11b7e48239,75B,2020-05-09T15:42:07.000+09:00
62913ce0f77a669e18cce48dd59576d0928dd29c2623c4a6d85c0933788bb561,75A,2020-10-20T05:05:06.000+09:00
62d9650f59593012a3f433eaa4f5e60cb135fc77f5c3350fa4f9c884582bdd66,75C,2020-09-25T09:37:44.000+09:00
6381acfbb442b30b3bf54d83166262ee66aa68ed20c10f0320b6fec38992f8e8,80B,2020-10-31T12:19:07.000+09:00
63c262f2409f6a160a5148c85c2916a498bda49de87c3a5a490f550edab278ec,75C,2020-10-20T05:05:06.000+09:00
645a491477fee147fa18728c8899a99d449c20a1a0568108b6f2e902e82da441,85B,2020-03-11T16:45:04.000+09:00
646f836b5e867677e9ef8753c902db525ead5b7a73d5775bb620694a455ce076,70A,2020-11-25T05:45:53.000+09:00
648188929e6aa29bde753d79b8553d1b788f63598894d006945e4a37f48be4b7,75B,2019-11-30T00:33:55.000+09:00
65387ba36171c2710f2b146b71da01b7a02a19dfa42e1bd8158e777d83a7924d,80A,2020-07-18T17:41:09.000+09:00
6616d95c0433ff026e6c99b40ef6149ecf4cbb0a66e1f640f8b1f5c9bd5ce6fc,80A,2020-10-20T05:05:06.000+09:00
66202e2e075fc6530e473e8bc0fd9c66da60611d425cd2ec5281eb718a7f51de,75C,2019-12-11T23:16:45.000+09:00
662111c400d92b2af4a4fa13f7d807d042e808286f86a3d189bd6fab7c9e952b,70C,2020-10-20T05:05:04.000+09:00
697a496ff2c89f8bf37e37ae1f837694fd866c8b13ea0094734b4999271d3fc0,75A,2020-11-11T23:18:14.000+09:00
6981d6a72e7dd1dda41a3f563d2e370abe109b12ff1a916d9c7c7e29c3764fb0,75B,2020-11-14T12:00:49.000+09:00
698b11224ab92036c5238090834d0d90c8a23f16e15517c1cea38357ea7a8859,75C,2020-04-30T14:19:51.000+09:00
699a0f9f6608a507fc46a0dfd9b92bef2cc20b9f6815e93fc78be90ac539cd46,75A,2020-11-18T23:30:45.000+09:00
69a7c256ffea0bdb9cfd916c20d7777d8037721216de0e6b2fea23095758a190,75C,2020-06-10T11:02:38.000+09:00
69b8086778b60dfea557ebaa27bd289d430b093fdf574600c5f2177d4a396a43,75C,2020-06-02T22:39:21.000+09:00
69e40d3e22a3581b784a626357aba3a1bd85483fbb68cd501da0267a0fef9d13,75A,2020-04-05T20:16:12.000+09:00
6af7cf7fc741a3cfaac2f0eb9ae93fd283241efcf48b6eb1b6864e317ed26b6b,70A,2020-10-20T05:05:04.000+09:00
6c806b739e206ad85c5d504fe2b5cd6dd20d72c1045c86b38bcccc309dd43dd7,75C,2020-10-20T05:05:05.000+09:00
6cb5c642663684ada336c33e2aa826f2ab02324a989bed17a009a59ff512592e,70A,2020-04-21T13:32:27.000+09:00
6cc4461317907769f3296191916b7d2c49663e606b4a0f570b93d7a9d5cb973b,70A,2019-11-14T20:02:16.000+09:00
6eb5053b34db69e542da846e1e46f128f47d372c21bc6341ba3f5ef8310c5a10,80A,2019-12-05T12:48:03.000+09:00
6ee9ff37b2a16ec03f42f4d1f448e74e25a67b072f44c69e8d27ad467d74a02c,75A,2020-02-02T22:13:42.000+09:00
6f17f89c4dc3cfafa8e6d2404856381609f55de3899f15dbe9d27d71418988c7,70B,2020-03-16T11:34:13.000+09:00
711fd2b42c592109d848b1b8c2a28749a8838e1085e53a97e9cd29f65456335f,80B,2020-06-05T22:54:40.000+09:00
71de89e837190994f39bf4145ff30d853f248619fdfdbb9916f287f787f23f15,75B,2020-08-01T00:55:21.000+09:00
7269365e6b407ea6e9a5b6c7fb8ed304d3b28579f75bc3545d0858d5ab2e6a4d,80A,2020-01-31T10:48:25.000+09:00
728a1e736141e94047c5f0226d7743b6c98690617e3ec0a906e787a5feaea288,70A,2020-11-04T23:38:56.000+09:00
72b3b58928e043c84d5f59e9ddefdc65c51ea137176cb95bbfcb2d0713fc4469,80A,2020-03-18T21:24:20.000+09:00
72df3e0f88c2224bc8a84bfd4a3d43b6633f41a75041822b72262ae15920893c,75C,2020-10-20T05:05:06.000+09:00
73fe7504f440c26c5f7372031775c4025ee1aa596fae0cc7800e57f4374748da,75C,2020-03-03T21:39:23.000+09:00
74c72f8d0aa0de49c502a143e8c1a5432bd4a1f9728d81d4ef0e16a9ddd6e67d,75A,2020-11-24T17:02:29.000+09:00
74cd8f9989f1107aa7ea3716f38750a39569afb4bc8d68615931aa27a33b8b61,75C,2020-10-20T05:05:04.000+09:00
74dad3f055d9f81618644ce742328339dfced1cfdc317e3573d2c65e36a7cbdd,70A,2020-10-22T11:08:46.000+09:00
75da61f46d3ecb0870632224585f898a0e76fc647adcc62ef57fdd038acf9944,75A,2020-10-20T05:05:07.000+09:00
75dabea287f06c18cfc9362f2bbee8a30f57dbf4149a70e4a054e86d522289e9,75C,2020-09-30T00:22:20.000+09:00
75eefe944f3a4438ce82451815fb9e07f85e2b7bf22721fdfba92d34668a2676,70B,2020-10-20T05:05:06.000+09:00
76c6da28409042d60b86907e330a22f43cf62c170ea40ed1584fae5cde8e7ff5,65A,2020-02-02T22:37:43.000+09:00
77dafd720f72072d5cc78da3d907aa7764e3cc6171303149f7dbe90b8cd05f16,70B,2020-03-15T23:41:16.000+09:00
780bf8f2527af990b57053ca203456d51ae5186a1f7bd016f620004f0fcfc455,75B,2020-10-20T05:05:05.000+09:00
78a5d396c9bff23ace5b9c9e3735a387147f2a000cae08f7fa77ba8caa7d4882,70B,2020-11-25T16:01:42.000+09:00
793bbf08b4b042dcd0a89c886b40ce2f0baa1aae79931f61c9ec6b5286ba0652,75B,2020-05-04T18:12:36.000+09:00
799b2e33c0bbceec008ef7efb9e73a324fd5ce8762c60824fcbc18857c3c8218,75A,2020-10-17T22:17:28.000+09:00
79ca37c67a9f211352d4e96c833ba110aa4922ba615f4be59180989eeaf6f8f4,80B,2020-03-26T17:56:22.000+09:00
79e1dc9fab95c12194e7aa1d42a420676343e55b53d21be20ae5df14147ba98c,85A,2020-09-14T21:54:22.000+09:00
79e8ca462ecf3ac59d02415de93d55dd0e64dec580c7f169224106c4992108bc,65A,2020-10-20T05:05:06.000+09:00
7a2679607f67c48074a33771a79b4874feec4064c2183ae44cbad529dda35bb8,70B,2020-01-28T12:53:59.000+09:00
7aa98aff79f1c801d396d3a8e5d308401e585ec31cc55a219c6474687ff3ab9d,75A,2020-08-21T22:51:24.000+09:00
7b03ba8e75285b3809eb7fa7a25f1e353fdd472b7396922bc7c1ee8aba943a53,70A,2020-11-22T14:44:35.000+09:00
7b20ac07592dfd75962e3cf151842d384f67eb003182fafe350ae9d96abde750,80A,2019-12-14T10:28:48.000+09:00
7b43300d2125ae7dfc6b52a683b29827b01976c88403b58130e715cca802f6a6,70B,2020-09-09T20:41:36.000+09:00
7b7daf7e6b7dd9f9a50d3fe95b170817031bbc2222622e643c7eab9faac4e545,70C,2020-10-21T05:11:29.000+09:00
7bfadf9c8bbfbc0856d0d7309b34c4f96d9860ac229f28648fe93054d927b782,70C,2020-03-23T15:43:20.000+09:00
7c29402345c9f586cf62db518b836e8219f3f684ad3cbb38bcf487550c02d16c,80A,2020-03-30T14:20:31.000+09:00
7cdaa0da28d34866df3defbb4185551d6e45e8996833c14b981f20c529f9b972,75A,2020-04-17T16:37:18.000+09:00
7cfdb70a7c8831a8c30ee0e1f921854ab225c929ee58f913d0935964282cfc4d,75C,2019-11-15T18:50:16.000+09:00
7d4538b781f777a92938470905b61ec012d72231ebf6cd2f2e5ee11935738e78,85B,2020-11-19T01:43:47.000+09:00
7d5b8eb018c2c18039c816faed500141fa0c12e8544b33c3433f97d481d50c7f,75B,2020-11-11T10:07:38.000+09:00
7d746049a126c8048813caa0894014e96cd32bd7780057e2445022488511bb62,75A,2020-10-20T05:05:06.000+09:00
7d9a9fdaac828e4053245cc27297d654d96c31d1139fede53c08450fa53db3d6,75C,2020-10-20T05:05:04.000+09:00
7dc60b88554103d958b61e2dda7f0384effb4279d7c81512543034d10b928ab7,80A,2020-10-20T05:05:06.000+09:00
7dd5e2a45443ea10358d6a8b544c291f584d1062cae7949970298c98d98ef93c,85B,2020-09-06T16:55:45.000+09:00
7df1a16999218bbba9334f86049884429d227a18a197a502d94bd85b83ca46b6,75A,2020-11-20T23:18:17.000+09:00
7e99fd81576bfba44183072c85cc1c6f5a3f89f83fbc1111cacd089c9aed3fa7,80B,2020-03-10T23:41:16.000+09:00
7ead41234e4e4eea6b8692e6b83b54f593f5197bf75f06d592701864039c89ab,80B,2019-12-01T01:32:13.000+09:00
7ecd5863b64f4cc9e858b586acbe8683b315e6a38902be421f220882ac90b7d3,75C,2020-11-03T11:02:36.000+09:00
7edb22449ab7200ccb9b857b81a03d185de587dc69cd585dd25f1b0f21fbb75b,70B,2020-10-14T23:36:58.000+09:00
7f5330ce4f060d1112761eb110f3eb617a3504bd2a7c4eed974871eeb2e77cf9,70A,2020-05-27T15:10:26.000+09:00
7fac8557fd2f989447045349f76f76d51b985d33b55f527eeb830f9aec3a57a9,80C/D/E/F/,2020-01-17T00:46:32.000+09:00
81264c2f01687f0eb1d58c057cd6421c3c2d45f2297ac964a5cd4c8e9f754d85,80B,2020-03-07T20:03:37.000+09:00
8135a8cd3337380ce8ae31712294b6f02fe30f04ad3b17cec18a08215b370f53,70B,2020-03-18T10:50:24.000+09:00
81643c6a89d62e80f9f627eff96a4ebfdd555287c7d20be0666e9e4387d344aa,65A,2019-10-06T23:26:59.000+09:00
81a1eb3f9485745edc3e5227b85ca3f9cc6f268d4610367c9d788df7e1a567a2,75A,2020-05-10T16:34:15.000+09:00
81bef4618ef852278add38381025f527a620bf9e1e84c994252e4edf79207176,80A,2020-04-05T22:21:46.000+09:00
81eb064a19d2e67706cd2f5cb7afd43e0ea4412a1eb4bc82616b0e5e0c4c3baf,70B,2020-06-12T17:57:42.000+09:00
827b178c89dda0e63ac2bcffccd4fa05eb59c94d708c493f3075bdb2254fcd48,75C,2020-10-20T05:05:06.000+09:00
834d4fad9476692bfbb60f7d494b6fe2534eeafde23c377c99fc66a61f1073fb,75A,2020-10-20T05:05:04.000+09:00
835d8c365c17ee528e204dfce5be7028e3fc5c6e470aaf5a6e498f9aaa8bae05,75A,2020-10-20T05:05:06.000+09:00
83a5e47341be20ad8e16bb05bcd3fca4645884d22575065771b42fe3f95fdbcc,75B,2020-10-28T00:11:43.000+09:00
84d5ad2453d727dc18b6af05191b41648e2d37c3cf6a856f2f59b8c50873e8f0,80C,2020-11-10T22:53:43.000+09:00
85e3324a1b2f3880d4218fa50b7f0d5f49e61b0d65a569f95833175e515c834e,75B,2020-01-09T21:52:41.000+09:00
8679285e613adee93362a88093b50f36207123a91f65c7125ab59ac106f956a6,70B,2020-04-21T20:10:06.000+09:00
87a710a6929d1b4401779d5b608accb66b05affd655dcc3c1283eb712ba79dd0,80C,2020-08-11T08:35:16.000+09:00
87ce43c6515e850c24909461cdaa5d73bca6bf47e6430a517adc96a43a6c840b,75C,2020-10-20T05:05:06.000+09:00
888a8536b33e52ca4a9b1149cc4d0a225dc3576c6570ee7f9b3a5eb6f012079a,75C,2020-10-20T09:02:35.000+09:00
88ba8e9f9393dbd3a790738808c62cda714d20c0ce5ac6d03b72b049ec38f5ea,75C,2020-10-20T05:05:05.000+09:00
88e189c58a29ee30a7f101305999e8bb274b4349dd8693e0506e0f899eea49b6,80A,2019-11-29T16:16:44.000+09:00
892527e6867df20333203316f2e84f41296276829a4a3378a23b51165ffd4414,65C,2020-04-05T18:27:36.000+09:00
895235564fa2f8c94c1abf6ad2344b94067edc2afeac72a8ece329137a57696e,75A,2020-10-20T05:05:06.000+09:00
89b1fb182eddd2e24a4848f3ea3edda30da3499b32dd9ecd02cacd142d7c15f2,75B,2020-04-07T20:52:21.000+09:00
89dc013ab74f7ea16c1e781735e63b2ce8bcc4acdd950414a0e77499ffff6469,70A,2019-10-10T00:50:11.000+09:00
8a9637f459e4f24f091f008cc2d99e1487b722b665eb8857d46f7a56ad26ef0c,80A,2020-10-20T05:05:05.000+09:00
8afcdf600a578a5245c63aeb3ce1ced6d6051ba3567dcbc0a5c8ef086786c781,75A,2020-04-02T13:48:41.000+09:00
8b0e93cfa181bb963b6dcb3012acfadebcb453f6d23f4278642b6168551b00ce,"",2020-10-31T19:47:34.000+09:00
8b1f2fe4f496c357efc7fd3e0bc0f88d9a5fbbf2e076a8fc42a987c5a02df014,75A,2019-10-17T08:25:16.000+09:00
8b79174bbc82bb0779903e6384a26f6fd0f8028bac51bad28f2d56fb81b5d101,75A,2020-10-20T05:05:06.000+09:00
8bc730f7f7af721339c77bdac88850dec895e778ce696591450cabb5e3345da0,75B,2020-10-20T05:05:07.000+09:00
8cc73dc2509c0039a46280cda3691df0f7dd2d558d9bf975f3ee4eb4a2cbed76,75B,2020-11-10T18:42:52.000+09:00
8ce02ea4bc28ed5e074c414c09d4d62558d3a4f8f2a829dda349ed412570ad24,70A,2020-06-01T13:32:34.000+09:00
8d7a64365195372a9e9700f14fdb75dd85382abac723293c00467b94a6ea1b2a,70A,2020-07-12T03:26:11.000+09:00
8daf342738529d8f578bd14c32432c19a85352ddd93155c3f7e9280017d711e8,85A,2020-01-10T22:34:49.000+09:00
8e849283268d4bef203afb48ccdd2acc2db4993b8b88eac4e6380b2ee4ce2039,75A,2020-10-05T15:14:32.000+09:00
8f7478cecbe8d0aebb3eac777e29ef795771e5c08512714efcb6be4427cea759,75B,2019-11-22T21:17:46.000+09:00
8fdaaca7a40391bb471ddaaf828957f569ad5d6c88ccdbdbf4e0a453426494e2,85A,2020-10-20T05:05:06.000+09:00
9028969fa0f1edf3676c9c168647918da7a5b46068381f23fe8c6fe104a32447,65C,2020-11-20T00:51:25.000+09:00
902dd38c53d253ce666167a241d2e6a482a0e337fac4c4d9995c8d1432b69f11,85B,2020-10-20T05:05:05.000+09:00
908c843353cc9999a393cae918e3aa52bfe14a1a0667f79a12e81f9e9c11b574,80C,2019-08-24T22:58:46.000+09:00
90d46f9e569761a7fd51f9b6aadbc20acf6310858845ff6a460b9ac409104bca,75B,2020-04-07T18:30:01.000+09:00
914aff2c95c6927f4a98706d38bb2999046e298f71358b6c57fd1f3320bf3bd4,80C,2020-11-07T10:19:43.000+09:00
9173ea20c9985843e6e3ce32cde690c865e9e7179c7358080a6d2340c1d86421,65A,2020-11-05T14:22:00.000+09:00
919cba42b9cac7f206c24e3f99f4b34b94eb010592f85d46a59b62bd2a3ce9d7,80B,2020-05-20T05:02:26.000+09:00
92709923bcb2aaa679b53922428129ec6ec2dbc592f165eabc3bda698527c730,75A,2019-08-16T19:44:13.000+09:00
933985a86d2579286837b2b26cea5f12dadd061b0dee6cbee080d455fb80063d,70C,2020-11-17T15:21:41.000+09:00
93850d6ac9bb40974903ac95bae8e1ddc84f2fe524269c9c0ebbcca70d577320,75B,2020-04-02T10:33:59.000+09:00
93ba8bd27e874c204ba0c192817a90aec2a066b5761c8cad7ae79f1a1bce0435,80B,2020-08-29T07:05:56.000+09:00
94b6f17eb76ad36c6ee763efdd932a9706c21b8f8df49d2b07770b47c6f0c448,70A,2020-10-20T05:05:05.000+09:00
94e44b868cfe366b76dad52e1013c679d673a2090c3686e10a18ba038450491b,80A,2020-10-08T23:10:22.000+09:00
94e870783041e685396ce91d91b647df66b306406e1d3b56c2d3333cdf5f01a0,75A,2019-10-06T00:33:18.000+09:00
95ade28cf03da30b8a5ab25118c10271face42c96d7a87e3c95bc9b5112bffc7,85A,2020-11-18T14:50:39.000+09:00
95eec2d3cfa2a75bf987f2685c894d60348cf70fd0b74742c2485b79d3225bda,75B,2020-09-21T17:35:21.000+09:00
961d24920bc4290f02c4e79048243ae010fbf98efbf257af1a1789b2b0691712,75AA,2019-10-26T14:23:54.000+09:00
96e4d14099618dea8f96f5589ff77bc1d9d3eaf28e6c6693b36c73a17bc97caa,75C,2020-03-06T23:53:44.000+09:00
96f9c58dd951da4c43f1132cd27fe0ac83bb7fb4e16fcaca908f1a6351a8b9a5,75C,2020-11-11T14:57:59.000+09:00
979a3508c47e1602e8c93f5844a377da753153a95d93e9561de2bb8cdb56f55f,80B,2020-04-01T22:10:36.000+09:00
98d24f0059a5bc1440a10dbd3739ff7ff18c4c94634447118e1458e87c98eb81,85B,2020-10-20T05:05:06.000+09:00
9911e7665961687c3c95a62f011c485307c972282e3b15992c4a2da0ae75b9e1,65B,2020-09-17T00:38:43.000+09:00
9974714c93e975339ff029a6a42e47e614eaf9414f0371fe6f94fa67fdb93ad1,80A,2020-01-02T08:43:32.000+09:00
997dc3b687c99c067d53144ad305e9a0f032ca789c1706cf655152ea11bd8e27,80B,2020-10-20T05:05:06.000+09:00
99ca0ba8c8cceb8cfda12ea3a2aaddb595d64a7910988e85b85d0b907da72434,80B,2020-11-16T16:50:34.000+09:00
9a1054a3a72fdcd98c496a8be45443409d56eacb74166c660b254146bbad5a8b,70B,2019-07-31T20:18:24.000+09:00
9ab32d1787ec8a54ee94023f1eee07f66cce0ca0a85f556e0f7ab33da497bf49,70B,2020-10-21T05:11:29.000+09:00
9af94ecbd9701841357e78464c092db8d4d19e89b0900d4628bbe495e8be0bda,80A,2020-09-23T10:00:52.000+09:00
9b245cc8d00ec14ed7fafb0a846040b71c3c1f75064d3cf906a43ac13047bf35,75C,2020-10-30T16:11:08.000+09:00
9b3e3c782d2621bfa748485b145404dd6409135808bc41622f899a9bfa2b50fe,70B,2020-10-30T15:17:03.000+09:00
9c3f624ae4d8ac12db843664dcdf85d5235680452fe4ae2818805110ac1e5345,75A,2020-10-20T05:05:04.000+09:00
9c5c3186220ec5537ed2565a48be72fff06a9453e96c601b490a75b4d9fa831d,75B,2020-10-20T05:05:05.000+09:00
9c8d46bbe073df7e44af890363e406d0c314f048882a85c697fabae751944da2,85C,2020-06-29T15:36:29.000+09:00
9db3d5124d32444adfdc7137ac2eea52a819adb5cfb73ff8d79709dc26673149,75A,2020-04-18T21:02:03.000+09:00
9e11cb89903660e223dd068bf57415056eb47a56e20332239af31bbd998d6854,80B,2020-06-17T21:12:13.000+09:00
9edf870a476455a7f958785f840f425aad8d095646a04620711eb5ee30b1c53a,80B,2020-05-10T11:43:48.000+09:00
9f54cff7832e7bb594673a603134c461d35de8254bcdc8bc1f1d0009412aaa70,65A,2019-11-07T08:38:39.000+09:00
9f8bfc4940518122c3470a773dd912446eff6df0362f3181daac4e0aa7aea4cc,75C,2020-04-05T19:01:11.000+09:00
9fa09e58c19f99d394a988be9162b4ad2e0f2f632447db5089aaec063d490ed4,85B,2019-09-25T18:17:08.000+09:00
9fe0692292e9bb0c61a4a00db2f6885e9e0b4aad099f07146f47410e1964e974,85A,2020-04-13T18:36:14.000+09:00
a0122b5412562cb558aacae27a0edd75f0218059db6b007e5e7a2f10d6cbb905,75A,2019-11-12T08:50:31.000+09:00
a0fa358ceaaabe83282b72c62b894220e49ed8bff5a914a76b5c3d135a00e19c,75A,2020-05-21T18:01:24.000+09:00
a10797ae9b1fe601609068d02438a10726c364f89678d550180cc70c743fa40f,85B,2020-03-26T01:57:46.000+09:00
a109023ceaec726a3c97e716535c49520df962fd45233dcd90c5fb9536d7ccec,70A,2020-04-02T11:00:36.000+09:00
a16cfa1ce2eb0bd7e0304b0eda77a666a36f6e09b656baa808f72b79e8ff2f3d,80A,2020-09-21T13:50:17.000+09:00
a196720f010404d8a6ecfde381129aebd38f30a57b0f8e6dfb947e2046475868,75B,2020-10-20T05:05:04.000+09:00
a1daff627c2b4ee862ed1be6a6d7699aad4fa084ab3f0eb953a28014d44deb17,80B,2020-04-13T14:04:02.000+09:00
a1ef1eea6797bc72118674185b33b346536bbf1ce03d0e04bfcbd80e642b4461,75B,2020-11-05T21:52:53.000+09:00
a3366b67386c8d0854d7c146b59e343b84a1aa9472cb3a05f365215f581fa6b1,70A,2020-11-07T23:13:36.000+09:00
a397825d883f8e47425b10431328fe9b05eb7fd23b074d21fa4aa5a3d237f5a3,80A,2020-09-26T18:53:00.000+09:00
a3b38f2a3510aac807910180f56e738198eb39da14d7188655343cf2b78a905b,75A,2020-10-20T05:05:04.000+09:00
a4ee7335a4ecae8c4929e941b1455fd99f4ac40f76983a255f7a888f92c135fd,70C,2020-10-21T05:11:28.000+09:00
a52a0f4caa29bb4db2006684a1a45c46eb9e3e1c4af3edca7df4662b95de83f6,80B,2020-11-12T12:47:54.000+09:00
a5d068b3c606ed29be0ae6ac92d6b67a2621f509a33ecb2c5db966f7b9aec39a,70A,2020-01-01T11:18:58.000+09:00
a635e4909744014b30f4a7ee1d39c95c66cbd71593b0b702342d4c8ab6a14697,75A,2020-01-04T20:26:04.000+09:00
a69afb3633aa7e66a51e49f9f5bc7f7713b8b91603d76ef951aa1290d31f9e4c,75C,2020-10-20T05:05:06.000+09:00
a7548fd470d9b08f50a4969a0497427292354d41b0cac2c2702b210fb276b7ee,70C,2019-11-06T16:54:06.000+09:00
a78ffc31fc591132e66b7ac2ba941318c34a3a61f11465aba069af4555cd6dc1,75C,2020-10-20T05:05:04.000+09:00
a7fdd6f3502f8fd5aa7b2f20ea1283ab0607c1ca0e09d56eb5fa118194994f67,80B,2020-05-13T16:00:31.000+09:00
a93ea37e061e98bd8cb2853269385972b2f8bc6f97686aa4a52b1b8464ccf482,70C,2020-10-20T05:05:07.000+09:00
a990e47e5df2209b67225eb739d2bfe908b8bee112a47b8e7ef4a6a7b7888202,80B,2020-10-20T05:05:05.000+09:00
aa17301d45e172f4c67a2193ba56de3ab87155cbeb463d704c31ffa847cf403a,75A,2020-10-20T05:05:05.000+09:00
aa7849dc56242d064264a745715cb631661d8b5b3ff5496cbc7bd666f5c3cc36,85B,2020-04-22T01:09:22.000+09:00
aa846c1326672b8a32899a96767b64a499227597b3e570f26f1c2527530ad137,75B,2020-10-20T05:05:06.000+09:00
aafd98b2f5a3d2914fc7e170009ea1dcd19da61ab44e7eac641e4e7d90cfea9d,70C,2020-10-20T05:05:06.000+09:00
ab00c0670556f80dea7046db4fed3057f8167153eff9a3a45951575cd267acc4,75A,2020-10-20T05:05:06.000+09:00
ab0d59ea5a7b92671fcbd36340ab86cfcea1a2e5531e2ce14362e95842de0a87,75B,2020-04-12T22:45:22.000+09:00
ab2aa62c9323d1f069e1f02761249b41f6f6799b6248cb539f78dcabb4834cb6,85B,2020-02-24T19:11:00.000+09:00
ab456120b7c2ef17cc8f71471754485cc7cfd85b6186f7b9dd18d025f3cce3af,80A,2020-09-16T22:47:44.000+09:00
